customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,is_senior_citizen,avg_monthly_usage_gb,support_tickets_90d,churned
CUST002318,61,68.22,4204.55,month-to-month,credit-card,Fiber,no,no,1,94.8,2,0
CUST002319,55,22.86,1304.4,month-to-month,credit-card,Fiber,yes,yes,1,69.8,2,0
CUST002320,8,79.38,661.34,two-year,credit-card,Fiber,no,yes,0,62.7,1,0
CUST002321,3,23.69,66.46,one-year,electronic-check,None,no,no,0,60.2,1,0
CUST002322,25,46.37,1046.65,one-year,electronic-check,DSL,yes,no,0,54.8,2,0
CUST002323,47,103.79,4740.19,month-to-month,credit-card,None,no,no,0,32.6,0,0
CUST002324,54,115.62,6091.38,two-year,mailed-check,DSL,no,no,0,28.1,2,0
CUST002325,59,39.61,2277.32,one-year,bank-transfer,DSL,yes,yes,0,171.5,1,0
CUST002326,25,61.77,1411.99,month-to-month,credit-card,Fiber,no,no,0,89.7,1,1
CUST002327,12,71.07,735.79,month-to-month,electronic-check,DSL,no,no,0,61.6,1,1
CUST002328,2,114.53,204.32,two-year,electronic-check,Fiber,yes,yes,1,56.8,2,0
CUST002329,11,57.68,558.9,month-to-month,bank-transfer,Fiber,no,no,0,83.9,2,0
CUST002330,5,58.08,254.04,two-year,bank-transfer,Fiber,no,no,0,129.9,0,0
CUST002331,62,108.72,6978.29,one-year,electronic-check,DSL,no,yes,0,74.8,2,1
CUST002332,20,60.63,1034.07,one-year,bank-transfer,DSL,no,no,1,207.7,4,1
CUST002333,59,88.06,5041.6,one-year,credit-card,DSL,no,no,0,97.0,2,0
CUST002334,40,33.07,1375.04,two-year,mailed-check,Fiber,no,no,0,50.3,1,0
CUST002335,39,65.72,2363.19,month-to-month,electronic-check,DSL,no,yes,0,27.7,2,0
CUST002336,33,28.51,898.89,month-to-month,bank-transfer,DSL,yes,yes,0,126.1,1,0
CUST002337,59,43.61,2545.09,one-year,credit-card,Fiber,yes,no,0,35.8,1,0
CUST002338,4,90.98,332.42,month-to-month,credit-card,None,no,no,0,106.3,2,1
CUST002339,7,68.75,455.04,one-year,electronic-check,Fiber,no,yes,0,84.9,2,1
CUST002340,31,62.02,1948.42,one-year,credit-card,DSL,no,no,1,23.5,0,0
CUST002341,29,51.28,1485.74,month-to-month,credit-card,Fiber,yes,yes,0,82.7,2,0
CUST002342,39,64.48,2544.12,one-year,bank-transfer,DSL,yes,no,0,92.1,1,0
CUST002343,53,77.53,4304.14,month-to-month,electronic-check,Fiber,yes,no,0,55.3,4,1
CUST002344,42,94.57,3670.33,two-year,electronic-check,Fiber,no,yes,0,53.2,0,0
CUST002345,19,20.0,379.78,month-to-month,bank-transfer,None,yes,no,0,57.4,2,1
CUST002346,24,49.21,1146.27,one-year,electronic-check,Fiber,yes,no,0,124.3,2,0
CUST002347,54,73.98,3928.29,two-year,electronic-check,DSL,no,no,0,51.4,1,0
CUST002348,15,67.53,1010.9,month-to-month,credit-card,Fiber,no,no,0,18.1,2,1
CUST002349,36,80.08,2882.73,month-to-month,electronic-check,None,no,yes,0,70.0,1,0
CUST002350,39,76.69,3072.11,month-to-month,credit-card,DSL,yes,yes,0,16.3,3,1
CUST002351,54,62.38,3098.58,one-year,bank-transfer,Fiber,no,no,0,81.2,0,0
CUST002352,51,56.83,2842.38,month-to-month,credit-card,DSL,no,no,0,33.9,0,1
CUST002353,33,63.86,1909.41,month-to-month,electronic-check,DSL,yes,yes,0,59.6,1,0
CUST002354,22,98.72,2104.33,two-year,bank-transfer,None,no,no,0,34.3,1,0
CUST002355,27,51.7,1396.23,month-to-month,bank-transfer,DSL,no,yes,0,149.3,5,1
CUST002356,30,68.43,,month-to-month,credit-card,Fiber,yes,yes,0,84.5,1,0
CUST002357,16,74.58,1114.55,one-year,electronic-check,DSL,no,no,0,32.9,1,0
CUST002358,45,109.01,4668.73,month-to-month,electronic-check,Fiber,yes,no,0,74.5,3,0
CUST002359,15,62.49,859.33,month-to-month,credit-card,Fiber,yes,no,1,28.8,1,1
CUST002360,47,93.97,3903.41,two-year,electronic-check,None,yes,yes,0,59.1,0,0
CUST002361,54,100.8,4910.33,one-year,bank-transfer,Fiber,no,yes,0,129.8,0,0
CUST002362,69,68.41,4873.36,month-to-month,electronic-check,Fiber,no,yes,0,85.5,3,0
CUST002363,9,64.73,531.18,one-year,electronic-check,Fiber,no,no,0,35.7,3,0
CUST002364,54,61.77,3485.52,month-to-month,bank-transfer,DSL,no,no,0,25.3,0,0
CUST002365,7,63.6,399.92,month-to-month,bank-transfer,Fiber,no,yes,1,92.5,0,1
CUST002366,24,91.36,2180.83,one-year,bank-transfer,Fiber,no,no,0,165.0,1,0
CUST002367,13,75.78,950.44,month-to-month,mailed-check,DSL,no,no,0,,3,1
CUST002368,12,75.88,900.88,month-to-month,bank-transfer,None,no,yes,1,,2,1
CUST002369,13,41.87,532.77,two-year,credit-card,DSL,no,yes,1,86.4,0,0
CUST002370,4,45.81,181.65,month-to-month,electronic-check,DSL,no,no,0,91.7,2,1
CUST002371,59,123.59,7518.65,month-to-month,electronic-check,None,yes,yes,0,28.3,2,0
CUST002372,5,65.55,315.52,month-to-month,electronic-check,Fiber,no,yes,0,58.8,2,1
CUST002373,29,50.63,1267.95,one-year,credit-card,Fiber,yes,yes,0,61.5,1,0
CUST002374,50,105.78,4782.13,one-year,electronic-check,DSL,no,no,0,12.3,2,1
CUST002375,71,77.05,5424.84,two-year,bank-transfer,Fiber,no,no,1,43.1,3,0
CUST002376,61,84.45,4887.77,month-to-month,mailed-check,Fiber,yes,no,0,46.4,1,0
CUST002377,10,66.55,638.69,one-year,bank-transfer,DSL,yes,no,0,35.2,0,0
CUST002378,71,62.03,4268.99,one-year,credit-card,Fiber,no,no,0,57.4,0,0
CUST002379,47,65.76,2863.63,month-to-month,bank-transfer,DSL,no,yes,0,103.3,0,0
CUST002380,13,35.43,462.79,month-to-month,mailed-check,DSL,no,no,0,105.1,1,0
CUST002381,32,67.8,2158.12,two-year,electronic-check,DSL,no,no,0,139.3,1,0
CUST002382,66,77.4,5071.93,month-to-month,bank-transfer,DSL,yes,no,0,113.8,0,0
CUST002383,28,116.26,3232.69,one-year,electronic-check,DSL,no,yes,1,78.0,1,1
CUST002384,14,72.15,1038.46,month-to-month,credit-card,Fiber,no,no,0,141.8,0,1
CUST002385,63,20.0,1221.04,month-to-month,mailed-check,Fiber,no,yes,0,48.8,1,0
CUST002386,68,67.65,4799.92,two-year,electronic-check,DSL,no,yes,1,65.2,1,0
CUST002387,70,138.49,8471.25,two-year,electronic-check,Fiber,no,no,0,172.2,1,0
CUST002388,68,91.66,6085.73,month-to-month,bank-transfer,DSL,yes,yes,0,47.8,3,1
CUST002389,62,49.73,3062.87,one-year,credit-card,Fiber,no,yes,0,10.1,2,0
CUST002390,33,84.78,2645.11,month-to-month,electronic-check,None,no,no,0,25.8,2,0
CUST002391,14,51.45,653.77,one-year,electronic-check,Fiber,no,no,0,60.9,1,0
CUST002392,44,36.15,1526.99,month-to-month,mailed-check,Fiber,yes,no,0,34.9,4,0
CUST002393,16,61.29,905.08,month-to-month,credit-card,DSL,no,yes,0,23.9,2,0
CUST002394,34,72.29,2536.08,month-to-month,credit-card,DSL,yes,no,0,106.6,3,1
CUST002395,47,23.2,1004.65,month-to-month,electronic-check,Fiber,yes,yes,0,86.5,1,0
CUST002396,68,41.27,2484.03,month-to-month,bank-transfer,Fiber,yes,no,0,13.0,3,0
CUST002397,21,70.26,1424.23,month-to-month,credit-card,Fiber,no,yes,0,119.2,2,1
CUST002398,18,59.8,1000.19,two-year,credit-card,None,yes,yes,0,,3,0
CUST002399,53,79.87,3679.33,month-to-month,mailed-check,DSL,no,no,0,42.6,1,0
CUST002400,1,39.63,38.16,month-to-month,bank-transfer,Fiber,no,yes,0,87.5,0,0
CUST002401,41,87.85,3449.02,month-to-month,bank-transfer,Fiber,no,no,0,32.1,2,1
CUST002402,53,40.41,1894.66,one-year,electronic-check,DSL,no,yes,1,72.3,1,1
CUST002403,40,111.07,4307.42,month-to-month,electronic-check,DSL,no,no,1,89.2,1,1
CUST002404,28,27.11,731.35,month-to-month,mailed-check,Fiber,yes,yes,0,61.1,0,0
CUST002405,59,42.69,2530.6,one-year,electronic-check,DSL,no,no,0,38.5,0,0
CUST002406,27,80.43,2002.91,month-to-month,mailed-check,Fiber,yes,yes,0,47.4,2,0
CUST002407,51,111.61,5121.49,two-year,credit-card,Fiber,yes,yes,1,15.7,0,0
CUST002408,33,77.88,2673.47,month-to-month,credit-card,Fiber,yes,yes,0,67.4,3,1
CUST002409,2,84.07,161.79,one-year,electronic-check,Fiber,no,no,0,156.8,3,1
CUST002410,38,70.44,2289.74,month-to-month,electronic-check,Fiber,yes,no,1,25.7,0,1
CUST002411,4,44.34,179.87,one-year,bank-transfer,Fiber,yes,yes,0,138.7,0,0
CUST002412,67,57.75,3441.12,two-year,mailed-check,None,no,yes,0,54.3,3,0
CUST002413,43,39.7,1719.4,month-to-month,electronic-check,DSL,yes,yes,0,15.5,0,0
CUST002414,27,38.03,1017.6,month-to-month,credit-card,None,no,yes,0,107.5,1,0
CUST002415,35,80.04,2924.0,month-to-month,electronic-check,DSL,no,no,0,,0,1
CUST002416,44,41.92,1924.01,month-to-month,electronic-check,DSL,no,yes,0,30.2,1,0
CUST002417,19,77.99,1340.86,two-year,bank-transfer,Fiber,yes,no,0,39.9,1,0
CUST002418,21,37.45,789.04,one-year,bank-transfer,DSL,yes,no,0,45.8,3,0
CUST002419,30,77.41,2121.12,one-year,mailed-check,DSL,no,yes,1,59.1,2,0
CUST002420,19,57.78,1071.3,two-year,bank-transfer,DSL,no,yes,0,72.1,2,0
CUST002421,54,105.17,5506.24,two-year,credit-card,Fiber,yes,yes,0,73.7,2,0
CUST002422,8,78.09,537.83,two-year,electronic-check,Fiber,yes,yes,0,101.3,1,0
CUST002423,59,100.89,5065.8,month-to-month,bank-transfer,DSL,no,no,0,66.4,3,0
CUST002424,25,51.11,1100.85,month-to-month,electronic-check,Fiber,yes,yes,0,80.2,0,1
CUST002425,40,71.4,2500.68,month-to-month,mailed-check,DSL,no,yes,1,68.1,1,1
CUST002426,12,45.47,491.91,month-to-month,mailed-check,None,no,yes,0,242.0,0,0
CUST002427,28,59.66,1722.92,month-to-month,mailed-check,DSL,no,no,0,6.3,1,0
CUST002428,54,63.45,3267.75,month-to-month,electronic-check,Fiber,no,yes,0,26.5,2,1
CUST002429,20,51.85,1046.73,month-to-month,credit-card,Fiber,no,no,0,,2,0
CUST002430,10,39.61,403.1,month-to-month,mailed-check,Fiber,no,yes,0,64.7,2,1
CUST002431,38,34.66,1313.11,month-to-month,credit-card,None,no,yes,0,68.3,4,0
CUST002432,12,20.0,222.79,month-to-month,mailed-check,DSL,no,no,0,55.1,1,1
CUST002433,23,43.59,1025.4,month-to-month,credit-card,Fiber,no,no,0,87.8,5,1
CUST002434,32,85.69,,month-to-month,bank-transfer,Fiber,no,no,0,95.3,1,1
CUST002435,41,30.04,1229.95,one-year,mailed-check,Fiber,yes,no,1,58.7,2,0
CUST002436,46,35.8,1696.72,one-year,bank-transfer,Fiber,no,yes,1,102.3,6,0
CUST002437,49,114.77,5453.51,month-to-month,credit-card,DSL,no,yes,1,53.3,1,0
CUST002438,60,54.09,3101.68,month-to-month,mailed-check,DSL,yes,yes,0,77.3,1,0
CUST002439,5,78.03,401.09,month-to-month,mailed-check,DSL,no,no,0,9.2,0,1
CUST002440,26,86.06,2105.3,month-to-month,bank-transfer,None,no,no,0,59.3,1,0
CUST002441,1,86.56,87.63,month-to-month,bank-transfer,Fiber,no,no,0,104.7,2,1
CUST002442,1,31.94,27.49,two-year,mailed-check,DSL,no,no,1,7.8,0,0
CUST002443,16,64.22,873.66,month-to-month,credit-card,Fiber,yes,no,0,65.2,1,1
CUST002444,43,29.54,1213.9,month-to-month,mailed-check,Fiber,no,no,0,30.8,3,1
CUST002445,64,131.16,7258.69,one-year,mailed-check,Fiber,yes,no,0,74.2,3,0
CUST002446,55,30.13,1732.23,month-to-month,bank-transfer,Fiber,no,no,0,54.9,2,0
CUST002447,46,43.8,1714.8,month-to-month,credit-card,Fiber,no,no,1,79.1,1,1
CUST002448,56,43.98,2447.19,month-to-month,electronic-check,DSL,no,yes,0,38.5,2,0
CUST002449,13,32.58,380.63,two-year,electronic-check,Fiber,yes,yes,0,57.5,0,0
CUST002450,60,103.81,6499.61,month-to-month,electronic-check,DSL,no,no,0,29.7,1,0
CUST002451,64,130.56,7740.08,one-year,bank-transfer,DSL,no,yes,0,45.8,3,0
CUST002452,7,58.11,347.97,one-year,mailed-check,Fiber,yes,yes,0,70.6,1,0
CUST002453,34,36.99,1075.79,month-to-month,mailed-check,Fiber,yes,no,0,17.6,1,1
CUST002454,59,20.0,1133.6,one-year,electronic-check,None,yes,no,0,59.2,2,0
CUST002455,34,63.9,2275.46,month-to-month,credit-card,DSL,no,yes,1,25.7,3,0
CUST002456,60,62.09,3896.6,month-to-month,mailed-check,Fiber,no,yes,0,52.5,2,0
CUST002457,67,53.72,3302.14,month-to-month,bank-transfer,None,no,no,0,23.0,2,0
CUST002458,34,75.53,2430.74,two-year,electronic-check,Fiber,no,no,0,183.9,1,1
CUST002459,5,79.88,347.51,month-to-month,electronic-check,None,no,no,0,104.4,0,1
CUST002460,25,78.08,1863.06,month-to-month,electronic-check,None,no,yes,0,54.7,1,1
CUST002461,16,62.1,963.73,two-year,mailed-check,Fiber,yes,yes,1,138.1,1,0
CUST002462,34,42.46,1299.58,month-to-month,mailed-check,None,yes,yes,0,39.3,3,0
CUST002463,42,86.65,3538.94,two-year,electronic-check,Fiber,yes,no,0,120.9,0,0
CUST002464,33,70.31,2389.69,one-year,electronic-check,Fiber,no,no,0,80.2,0,0
CUST002465,14,92.21,1097.55,one-year,electronic-check,None,no,no,0,40.5,1,0
CUST002466,22,89.75,1768.73,one-year,mailed-check,Fiber,no,yes,0,89.3,2,1
CUST002467,49,34.46,1506.15,one-year,electronic-check,DSL,no,no,0,107.3,4,0
CUST002468,2,34.14,59.73,month-to-month,electronic-check,DSL,no,no,0,60.6,1,1
CUST002469,16,51.11,722.26,two-year,electronic-check,DSL,no,no,0,99.9,3,0
CUST002470,64,43.59,2720.53,two-year,bank-transfer,None,no,no,0,94.8,0,0
CUST002471,8,88.88,618.99,two-year,credit-card,DSL,yes,no,0,74.9,1,1
CUST002472,30,78.78,2357.98,one-year,bank-transfer,DSL,yes,no,1,22.9,2,1
CUST002473,15,97.48,1502.27,month-to-month,electronic-check,Fiber,no,no,0,73.1,1,1
CUST002474,8,79.91,661.86,month-to-month,credit-card,DSL,no,no,0,7.1,1,1
CUST002475,31,75.22,2289.93,month-to-month,credit-card,None,no,yes,0,59.6,1,1
CUST002476,38,99.99,3379.68,month-to-month,mailed-check,Fiber,yes,yes,0,,4,1
CUST002477,13,81.74,921.35,one-year,electronic-check,DSL,no,yes,0,31.6,2,1
CUST002478,6,71.7,385.63,one-year,bank-transfer,DSL,no,yes,0,,3,0
CUST002479,10,107.01,1115.46,month-to-month,credit-card,Fiber,yes,no,0,44.4,1,1
CUST002480,47,72.88,3570.83,month-to-month,credit-card,Fiber,no,yes,1,32.1,2,0
CUST002481,62,62.39,3583.42,one-year,bank-transfer,Fiber,no,yes,0,93.0,0,0
CUST002482,13,49.05,583.55,month-to-month,bank-transfer,DSL,yes,yes,0,140.2,2,1
CUST002483,23,87.58,1917.66,two-year,credit-card,None,yes,no,1,68.0,1,0
CUST002484,25,100.93,2291.96,one-year,electronic-check,Fiber,no,no,0,134.3,0,1
CUST002485,26,68.74,1869.33,month-to-month,electronic-check,Fiber,no,no,0,40.5,3,0
CUST002486,18,102.7,1653.1,month-to-month,credit-card,Fiber,yes,yes,1,35.3,1,1
CUST002487,4,20.75,76.68,one-year,electronic-check,None,no,no,0,116.0,0,0
CUST002488,38,68.61,2439.99,month-to-month,mailed-check,Fiber,no,yes,0,86.1,2,0
CUST002489,26,69.0,1569.77,two-year,electronic-check,Fiber,yes,no,0,24.8,1,0
CUST002490,25,51.83,1200.6,month-to-month,electronic-check,None,no,yes,1,,1,1
CUST002491,19,129.6,2514.96,month-to-month,electronic-check,None,no,no,0,59.6,2,1
CUST002492,66,68.35,3961.07,month-to-month,bank-transfer,Fiber,yes,no,0,62.9,0,0
CUST002493,44,59.81,2544.28,one-year,mailed-check,Fiber,yes,no,0,159.2,2,0
CUST002494,30,70.65,1973.95,two-year,bank-transfer,Fiber,yes,no,0,,1,0
CUST002495,15,20.0,265.23,two-year,electronic-check,Fiber,no,yes,1,130.4,2,0
CUST002496,57,51.0,2478.12,month-to-month,credit-card,DSL,no,yes,1,40.6,2,0
CUST002497,64,94.58,5476.07,two-year,bank-transfer,Fiber,no,yes,0,74.7,0,0
CUST002498,3,54.28,140.43,month-to-month,credit-card,Fiber,no,yes,0,83.5,0,1
CUST002499,67,49.28,3055.3,one-year,mailed-check,DSL,no,no,0,33.3,3,0
CUST002500,50,102.74,5198.86,two-year,electronic-check,None,no,no,0,25.4,1,0
CUST002501,8,103.51,823.06,month-to-month,credit-card,DSL,no,no,0,57.2,1,1
CUST002502,54,82.92,4654.44,two-year,credit-card,Fiber,no,no,0,101.0,0,0
CUST002503,8,58.62,438.67,month-to-month,electronic-check,DSL,no,yes,1,8.1,2,1
CUST002504,4,64.01,253.88,month-to-month,bank-transfer,DSL,no,yes,0,65.9,2,1
CUST002505,9,49.9,441.5,month-to-month,bank-transfer,DSL,no,no,0,27.9,1,1
CUST002506,33,45.13,1330.55,two-year,electronic-check,Fiber,no,yes,0,106.5,1,0
CUST002507,44,43.89,1758.74,month-to-month,bank-transfer,Fiber,no,no,0,76.7,1,0
CUST002508,29,54.55,1512.29,two-year,electronic-check,DSL,no,no,0,27.5,1,0
CUST002509,9,44.13,400.88,month-to-month,electronic-check,Fiber,yes,no,0,107.8,0,1
CUST002510,15,30.91,436.93,one-year,credit-card,Fiber,yes,no,0,76.3,1,0
CUST002511,61,75.49,4123.9,one-year,mailed-check,DSL,no,no,0,54.4,1,0
CUST002512,69,75.86,5489.22,month-to-month,credit-card,DSL,no,no,0,185.3,3,1
CUST002513,54,112.52,5305.12,one-year,bank-transfer,DSL,yes,no,1,58.0,0,0
CUST002514,8,53.29,443.87,one-year,credit-card,DSL,no,no,0,44.7,2,0
CUST002515,59,77.4,4620.53,month-to-month,mailed-check,DSL,no,no,0,89.6,0,0
CUST002516,50,77.82,3960.18,month-to-month,mailed-check,Fiber,yes,yes,0,152.1,2,0
CUST002517,38,63.65,2440.43,month-to-month,electronic-check,Fiber,no,no,0,8.8,1,0
CUST002518,11,88.61,869.08,two-year,bank-transfer,None,yes,yes,0,120.2,0,0
CUST002519,71,89.38,6196.95,one-year,mailed-check,Fiber,no,no,0,91.9,2,0
CUST002520,32,78.19,2505.46,two-year,bank-transfer,Fiber,yes,no,0,138.5,1,0
CUST002521,4,63.61,254.22,one-year,mailed-check,DSL,no,yes,0,124.7,4,0
CUST002522,15,61.06,828.26,two-year,electronic-check,DSL,no,yes,1,81.7,4,0
CUST002523,29,35.81,920.33,month-to-month,credit-card,Fiber,yes,yes,0,90.6,0,0
CUST002524,5,49.85,228.22,month-to-month,credit-card,DSL,no,no,0,68.2,0,0
CUST002525,23,54.45,1184.68,one-year,mailed-check,DSL,no,no,0,141.9,1,0
CUST002526,34,41.9,1374.39,month-to-month,bank-transfer,None,no,no,0,,1,0
CUST002527,68,81.0,5603.78,month-to-month,mailed-check,DSL,yes,no,0,67.6,0,0
CUST002528,7,99.92,702.1,one-year,credit-card,DSL,no,no,0,101.2,1,0
CUST002529,41,47.3,1910.66,two-year,mailed-check,None,yes,no,0,107.9,0,0
CUST002530,66,77.09,4592.87,one-year,bank-transfer,DSL,no,no,0,108.2,0,0
CUST002531,58,44.15,2421.85,month-to-month,electronic-check,Fiber,no,yes,0,86.2,2,0
CUST002532,66,62.38,3775.72,two-year,electronic-check,DSL,no,no,0,108.6,0,0
CUST002533,13,52.74,614.99,month-to-month,credit-card,Fiber,yes,no,0,90.4,2,0
CUST002534,57,85.05,4130.61,month-to-month,mailed-check,None,yes,yes,1,159.8,1,0
CUST002535,70,53.03,3407.31,two-year,electronic-check,Fiber,yes,no,0,39.0,0,0
CUST002536,24,95.29,2061.06,one-year,electronic-check,Fiber,no,yes,0,108.4,1,0
CUST002537,36,63.86,2217.07,two-year,mailed-check,DSL,no,no,0,61.7,1,0
CUST002538,38,53.76,1761.9,two-year,bank-transfer,Fiber,no,no,0,71.1,0,0
CUST002539,36,38.67,1258.62,one-year,mailed-check,Fiber,yes,yes,0,166.6,2,0
CUST002540,21,76.33,1376.84,month-to-month,bank-transfer,DSL,yes,no,0,165.3,4,0
CUST002541,69,92.38,,month-to-month,credit-card,DSL,no,no,1,,3,1
CUST002542,68,76.83,5034.47,two-year,electronic-check,Fiber,no,yes,1,48.5,3,0
CUST002543,28,125.97,3236.16,two-year,credit-card,None,no,no,0,45.4,1,1
CUST002544,58,105.74,5393.7,month-to-month,electronic-check,None,yes,no,0,27.4,3,0
CUST002545,29,62.31,1882.13,month-to-month,mailed-check,Fiber,yes,no,0,148.8,1,1
CUST002546,57,62.05,3419.7,month-to-month,electronic-check,Fiber,no,no,0,34.0,2,1
CUST002547,42,81.74,3384.41,month-to-month,electronic-check,Fiber,no,yes,0,55.1,3,1
CUST002548,34,49.05,1594.77,two-year,electronic-check,None,no,yes,0,48.6,1,0
CUST002549,10,99.16,1002.81,month-to-month,electronic-check,DSL,yes,no,0,44.9,2,1
CUST002550,47,79.04,3823.64,month-to-month,credit-card,Fiber,yes,yes,0,17.3,1,0
CUST002551,23,76.41,1628.33,two-year,bank-transfer,DSL,no,no,0,51.9,0,0
CUST002552,16,87.17,1377.99,month-to-month,credit-card,None,yes,no,0,74.7,1,1
CUST002553,14,113.07,1418.31,month-to-month,bank-transfer,None,no,no,0,30.3,6,1
CUST002554,70,74.27,5096.85,month-to-month,bank-transfer,Fiber,yes,no,0,40.9,3,0
CUST002555,8,67.17,499.65,month-to-month,electronic-check,DSL,yes,no,0,136.8,1,1
CUST002556,57,107.72,5227.36,month-to-month,bank-transfer,None,yes,no,0,36.3,2,0
CUST002557,62,94.19,6079.83,month-to-month,mailed-check,DSL,no,no,1,63.4,0,1
CUST002558,3,61.98,190.34,month-to-month,credit-card,DSL,yes,yes,1,66.0,1,0
CUST002559,42,70.13,2674.97,month-to-month,credit-card,Fiber,yes,no,1,41.4,2,0
CUST002560,41,74.88,3222.21,month-to-month,electronic-check,Fiber,no,yes,0,,0,1
CUST002561,26,79.05,1877.36,month-to-month,bank-transfer,None,yes,yes,0,133.7,0,0
CUST002562,48,36.09,1631.44,two-year,bank-transfer,DSL,yes,yes,0,25.1,1,0
CUST002563,30,31.44,962.3,month-to-month,bank-transfer,Fiber,yes,no,0,48.0,4,0
CUST002564,32,47.82,1393.93,month-to-month,electronic-check,Fiber,no,no,0,39.4,0,1
CUST002565,31,45.88,1337.1,two-year,bank-transfer,DSL,no,no,0,55.4,3,0
CUST002566,57,53.9,3020.43,month-to-month,credit-card,None,no,no,1,66.1,0,0
CUST002567,45,85.87,3385.36,month-to-month,electronic-check,DSL,no,no,0,18.1,3,1
CUST002568,27,65.78,1659.67,two-year,bank-transfer,DSL,no,yes,0,65.9,1,0
CUST002569,66,74.91,4508.4,one-year,electronic-check,Fiber,yes,yes,1,13.6,3,0
CUST002570,57,39.39,2212.35,month-to-month,credit-card,Fiber,no,yes,0,166.0,2,0
CUST002571,67,58.46,3435.81,one-year,electronic-check,None,no,no,0,126.6,1,0
CUST002572,52,84.68,3947.82,one-year,electronic-check,DSL,no,yes,0,12.5,3,0
CUST002573,28,84.87,2358.0,month-to-month,electronic-check,DSL,yes,no,0,74.2,4,0
CUST002574,55,51.89,2515.03,month-to-month,credit-card,None,no,yes,0,20.7,3,0
CUST002575,24,74.04,1660.4,month-to-month,bank-transfer,Fiber,no,no,0,106.3,1,0
CUST002576,20,124.97,2480.84,two-year,electronic-check,Fiber,no,no,0,51.2,2,1
CUST002577,33,69.56,2302.58,month-to-month,electronic-check,DSL,yes,no,0,120.7,2,0
CUST002578,69,52.67,3158.06,month-to-month,credit-card,None,no,yes,0,110.1,2,0
CUST002579,41,65.66,2746.98,month-to-month,mailed-check,Fiber,no,no,0,55.0,2,1
CUST002580,28,72.3,2013.86,two-year,electronic-check,DSL,no,yes,0,62.9,1,0
CUST002581,33,66.22,2005.76,month-to-month,credit-card,DSL,no,no,0,40.1,2,0
CUST002582,21,69.22,1457.63,month-to-month,electronic-check,DSL,no,yes,0,21.7,1,1
CUST002583,47,33.91,1586.85,month-to-month,bank-transfer,DSL,no,no,1,65.2,2,1
CUST002584,25,45.93,1114.01,one-year,electronic-check,DSL,yes,no,0,97.3,0,0
CUST002585,40,66.27,2549.26,month-to-month,bank-transfer,DSL,no,no,0,69.9,4,1
CUST002586,27,65.87,1773.05,two-year,credit-card,DSL,no,no,0,60.9,1,0
CUST002587,23,55.85,1348.59,month-to-month,mailed-check,Fiber,yes,yes,0,90.2,4,1
CUST002588,69,65.57,4369.19,month-to-month,bank-transfer,Fiber,no,no,0,59.8,0,0
CUST002589,25,71.53,1809.25,month-to-month,credit-card,Fiber,no,yes,0,74.3,2,1
CUST002590,6,92.24,552.81,month-to-month,credit-card,Fiber,no,yes,0,53.7,2,1
CUST002591,27,67.52,1861.62,month-to-month,mailed-check,DSL,no,yes,0,64.3,3,1
CUST002592,38,79.98,3163.56,one-year,mailed-check,None,no,yes,0,29.0,0,0
CUST002593,7,56.46,351.2,month-to-month,credit-card,None,yes,yes,0,43.4,1,0
CUST002594,22,84.3,,one-year,electronic-check,None,no,no,0,163.3,1,0
CUST002595,12,79.39,921.5,month-to-month,electronic-check,DSL,no,yes,1,26.7,0,1
CUST002596,36,91.65,3100.97,one-year,electronic-check,DSL,no,no,0,169.7,3,0
CUST002597,52,87.84,4403.9,month-to-month,credit-card,Fiber,yes,yes,1,72.6,2,0
CUST002598,69,84.72,5901.85,month-to-month,electronic-check,DSL,yes,no,0,21.4,3,0
CUST002599,28,67.54,1959.85,month-to-month,electronic-check,DSL,no,yes,1,107.9,1,0
CUST002600,62,76.12,4405.52,two-year,bank-transfer,DSL,no,yes,0,25.8,2,0
CUST002601,16,96.59,1535.53,two-year,electronic-check,Fiber,no,no,0,102.1,3,0
CUST002602,56,53.7,2674.48,two-year,electronic-check,Fiber,no,no,0,84.4,2,0
CUST002603,40,54.29,2078.03,two-year,mailed-check,DSL,no,no,0,69.6,0,0
CUST002604,54,74.54,3438.94,month-to-month,electronic-check,None,no,yes,0,78.4,0,0
CUST002605,54,80.38,,month-to-month,credit-card,Fiber,no,no,0,80.9,1,0
CUST002606,38,49.4,1800.36,month-to-month,electronic-check,DSL,no,no,0,,3,0
CUST002607,19,68.13,1290.7,two-year,credit-card,Fiber,yes,no,0,176.7,1,0
CUST002608,38,67.65,2519.02,month-to-month,mailed-check,DSL,yes,yes,1,139.5,1,0
CUST002609,59,20.0,1087.58,month-to-month,electronic-check,None,no,yes,0,,0,0
CUST002610,69,64.51,3788.61,one-year,electronic-check,Fiber,yes,yes,0,53.8,2,0
CUST002611,66,66.07,3807.25,month-to-month,bank-transfer,Fiber,no,no,0,50.6,0,0
CUST002612,13,65.99,896.14,one-year,mailed-check,Fiber,yes,yes,0,80.7,2,1
CUST002613,43,105.4,4688.41,month-to-month,electronic-check,DSL,no,yes,0,50.9,0,0
CUST002614,8,39.61,289.95,one-year,credit-card,None,yes,no,0,58.8,2,0
CUST002615,48,49.38,2137.41,two-year,mailed-check,None,no,no,0,106.6,0,0
CUST002616,71,20.0,1330.94,one-year,credit-card,Fiber,no,no,0,142.6,3,0
